Person_ID,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,AssessmentReason,LegalStatus,MaritalStatus,DisplayText,DecileScore,ScoreText
54427,61786,56076,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54428,61787,56077,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54411,61749,56046,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
18283,18926,17550,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
54400,61731,56030,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
18325,61745,56042,PRETRIAL,Male,African-American,Intake,Pretrial,Separated,Risk of Recidivism,7,Medium
54401,61733,56032,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54408,61740,56039,PRETRIAL,Female,Caucasian,Intake,Pretrial,Significant Other,Risk of Recidivism,8,High
48684,61747,56044,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
18363,61751,56048,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Recidivism,2,Low
54415,61759,56053,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
10649,61738,56037,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
47312,61743,56041,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
18283,61772,17550,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54403,61735,56034,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
54429,61788,56078,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54407,61741,56040,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54421,61774,56064,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
11314,61732,56031,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
53203,61753,54646,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
6594,61767,6189,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54420,61769,56061,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
54406,61739,56038,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54409,61746,56043,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54410,61748,56045,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
53024,61790,54435,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
25191,61797,56086,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
47819,61834,48429,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
29231,61792,56081,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
40847,61809,40491,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54433,61795,56084,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Recidivism,2,Low
54438,61801,56090,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54432,61793,56082,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54443,61806,56095,PRETRIAL,Female,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,2,Low
53338,60334,54801,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54435,61798,56087,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,4,Low
23691,61803,56092,PRETRIAL,Female,African-American,Intake,Pretrial,Married,Risk of Recidivism,9,High
54431,61791,56080,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54437,61800,56089,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54434,61796,56085,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
8915,61794,56083,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54444,61807,56096,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54436,61799,56088,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54439,61802,56091,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,4,Low
54454,61823,56109,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54468,61841,56126,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,9,High
4698,61862,4388,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54464,61836,56121,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
52713,61849,54083,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,10,High
52713,61852,54083,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,10,High
54470,61844,56129,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
15207,61868,56149,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54479,61859,56141,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54467,61838,56123,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
35385,61840,56125,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54170,61847,55743,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54471,61845,56130,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54469,61843,56128,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54463,61835,56120,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Recidivism,3,Low
54465,61837,56122,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54486,61871,56152,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
54481,61860,56142,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54466,61839,56124,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54472,61846,56131,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54502,61890,56170,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54490,61876,56157,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
54497,61885,56165,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,9,High
54494,61881,56162,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,10,High
54492,61879,56160,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54504,61892,56172,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,1,Low
54499,61887,56167,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54489,61875,56156,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54495,61882,56163,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54496,61884,56164,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54491,61877,56158,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54501,61889,56169,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54505,61893,56173,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54493,61880,56161,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54498,61886,56166,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54503,61891,56171,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
54500,61888,56168,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54518,61909,56186,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
54508,61896,56176,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54510,61899,56179,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
8269,61907,51520,PRETRIAL,Male,Caucasian,Intake,Pretrial,Separated,Risk of Recidivism,2,Low
47826,61894,56174,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54509,61898,56178,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54512,61903,56182,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54516,61905,56184,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54511,61900,56180,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54506,61895,56175,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54517,61908,56185,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54507,61897,56177,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,2,Low
54515,61904,56183,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54520,61911,56188,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
27139,61925,56202,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
53195,61939,54636,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54527,61918,56195,PRETRIAL,Female,Other,Intake,Pretrial,Married,Risk of Recidivism,1,Low
34873,61920,56197,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54532,61927,56204,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54540,61941,56216,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,1,Low
54536,61936,56212,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
33171,61923,56200,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54141,61944,55708,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54525,61916,56193,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,2,Low
54522,61913,56190,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,4,Low
33406,61921,56198,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54521,61912,56189,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54531,61926,56203,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
54539,61940,56215,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,2,Low
53195,60149,54636,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54528,61919,56196,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54519,61910,56187,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,1,Low
54530,61924,56201,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54542,61943,56218,PRETRIAL,Female,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,3,Low
54524,61915,56192,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54529,61922,56199,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54523,61914,56191,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Recidivism,2,Low
54526,61917,56194,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
54550,61956,56230,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
30936,61959,56233,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54570,61977,56251,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54555,61964,56238,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54564,61972,56246,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54581,61993,56266,PRETRIAL,Female,Caucasian,Intake,Pretrial,Separated,Risk of Recidivism,1,Low
54579,61991,56264,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54557,61966,56240,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
17678,61961,56235,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54566,61975,56249,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54590,62003,56273,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
54549,61955,56229,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,10,High
54558,61968,56242,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54589,62002,56272,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
13745,61963,56237,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54573,61981,56255,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,-1,N/A
54563,61971,56245,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54556,61965,56239,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54553,61958,56232,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54552,61957,56231,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54554,61962,56236,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,3,Low
54584,61999,56269,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51560,61967,56241,PRETRIAL,Female,African-American,Intake,Pretrial,Divorced,Risk of Recidivism,7,Medium
54559,61969,56243,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
35736,61990,34966,PRETRIAL,Female,Caucasian,Intake,Pretrial,Widowed,Risk of Recidivism,3,Low
54591,62004,56274,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,10,High
54595,62011,56281,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54603,62018,56288,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54622,62046,56307,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54599,62013,56283,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54593,62009,56279,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54614,62034,56296,PRETRIAL,Male,African-American,Intake,Pretrial,Unknown,Risk of Recidivism,2,Low
54600,62015,56285,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54592,62007,56277,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
54594,62010,56280,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
53929,62020,55455,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,1,Low
44428,62005,56275,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54596,62012,56282,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
5390,62033,5054,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
41419,62026,46452,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54602,62017,56287,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
21061,62008,56278,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54620,62043,56305,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54609,62029,56294,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
46396,62014,56284,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54617,62037,56299,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54601,62016,56286,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
10752,62019,56289,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54607,62027,56293,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,3,Low
54621,62045,56306,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
41077,62006,56276,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,2,Low
54014,62024,55559,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54639,62074,56333,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
52758,62053,56314,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
46315,62050,56311,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
53422,62058,56318,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54627,62059,56319,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54642,62077,56336,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Recidivism,1,Low
8641,62056,56316,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54046,62063,55596,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54623,62047,56308,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54625,62054,56315,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
54629,62061,56321,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54640,62075,56334,PRETRIAL,Male,Hispanic,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
54635,62070,56329,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54646,62083,56341,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54655,62096,56353,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
5113,62049,56310,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54643,62078,56337,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
54304,62052,56313,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54649,62086,56344,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54624,62051,56312,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54660,62102,56359,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
2203,62055,47538,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
54628,62060,56320,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
5244,62048,56309,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
54677,62118,56373,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51402,62120,56375,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,3,Low
34856,62139,46987,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54693,62146,56396,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
40528,62148,56398,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
54666,62106,56362,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
48079,62127,51015,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54674,62115,56370,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54687,62135,56387,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54667,62107,56363,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
54673,62114,56369,PRETRIAL,Female,Other,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
54669,62109,56365,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
54690,62138,56390,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
54684,62130,56383,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
54676,62117,56372,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
